run_id,image_path,scenario,strategy,auto_selected_strategy,pred_action,true_action,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,max_severity,agreement_rate,agent_actions
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653387172359_jpg.rf.06ada65167bfe3ac33fd2eda180b64b8.jpg,clear_day,Adaptive Strategy Selection,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,0.99,False,0.06520000169984996,4442.284499993548,3,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Majority Voting,,PROCEED,STOP,0.5,False,0.0838999985717237,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Confidence Weighted Voting,,PROCEED,STOP,0.59,False,0.07510001887567341,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Rule-Based Arbitration,,EMERGENCY BRAKE,STOP,0.99,False,0.05909998435527086,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Leader Election,,EMERGENCY BRAKE,STOP,0.96,False,0.0686999992467463,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Dynamic Reliability Scoring,,PROCEED,STOP,0.53,False,0.06839999696239829,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Bayesian Fusion,,PROCEED,STOP,0.904,False,0.11219998123124242,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Weighted Consensus,,PROCEED,STOP,0.53,False,0.08219998562708497,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Softmax-Weighted Selection,,PROCEED,STOP,0.515,False,0.06580000626854599,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Adaptive Reliability Learning,,PROCEED,STOP,0.515,False,0.06010002107359469,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Dynamic Entropy-Weighted Ensemble,,PROCEED,STOP,0.444,False,0.07879998884163797,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1655168714177_jpg.rf.7d06f78880253d6fa563f7049237059f.jpg,blurred,Adaptive Strategy Selection,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,0.99,False,0.05679999594576657,448.922700015828,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Majority Voting,,PROCEED,PROCEED,0.333,False,0.09369998588226736,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Confidence Weighted Voting,,PROCEED,PROCEED,0.364,False,0.0853999808896333,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Rule-Based Arbitration,,EMERGENCY BRAKE,PROCEED,0.99,False,0.06760001997463405,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Leader Election,,EMERGENCY BRAKE,PROCEED,0.96,False,0.09349998435936868,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Dynamic Reliability Scoring,,PROCEED,PROCEED,0.322,False,0.07169999298639596,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Bayesian Fusion,,PROCEED,PROCEED,0.47,False,0.12790001346729696,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Weighted Consensus,,PROCEED,PROCEED,0.322,False,0.08139997953549027,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Softmax-Weighted Selection,,PROCEED,PROCEED,0.319,False,0.07399998139590025,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Adaptive Reliability Learning,,PROCEED,PROCEED,0.319,False,0.06809999467805028,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Dynamic Entropy-Weighted Ensemble,,EMERGENCY BRAKE,PROCEED,0.3,False,0.08219998562708497,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653386282179_jpg.rf.af77d15179e61580205844d9d3c0eb4b.jpg,blurred,Adaptive Strategy Selection,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,0.99,False,0.058900011936202645,481.21859997627325,1,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Majority Voting,,PROCEED,PROCEED,0.5,False,0.08250001701526344,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Confidence Weighted Voting,,PROCEED,PROCEED,0.59,False,0.07229999755509198,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Rule-Based Arbitration,,EMERGENCY BRAKE,PROCEED,0.99,False,0.06429999484680593,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Leader Election,,EMERGENCY BRAKE,PROCEED,0.96,False,0.08420000085607171,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Dynamic Reliability Scoring,,PROCEED,PROCEED,0.53,False,0.06379999103955925,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Bayesian Fusion,,PROCEED,PROCEED,0.904,False,0.11039999662898481,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Weighted Consensus,,PROCEED,PROCEED,0.53,False,0.07909999112598598,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_f5f5ea58,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653763363982_jpg.rf.bcbad8b3456e97f15b99e22793785e6a.jpg,blurred,Softmax-Weighted Selection,,PROCEED,PROCEED,0.515,False,0.06849999772384763,443.2919999817386,2,CRITICAL,0.6666666666666666,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
