run_id,image_path,scenario,strategy,auto_selected_strategy,pred_action,true_action,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,max_severity,agreement_rate,agent_actions
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237246045_jpg.rf.5edfc71b1e645393190225375242f1bc.jpg,clear_day,Softmax-Weighted Selection,,PROCEED,SLOW DOWN,0.337,False,0.05590001819655299,20332.016200001817,1,CRITICAL,0.8333333333333334,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""PROCEED"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237246045_jpg.rf.5edfc71b1e645393190225375242f1bc.jpg,clear_day,Adaptive Reliability Learning,,PROCEED,SLOW DOWN,0.337,False,0.04889999399892986,20332.016200001817,1,CRITICAL,0.8333333333333334,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""PROCEED"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237246045_jpg.rf.5edfc71b1e645393190225375242f1bc.jpg,clear_day,Dynamic Entropy-Weighted Ensemble,,PROCEED,SLOW DOWN,0.302,False,0.06089999806135893,20332.016200001817,1,CRITICAL,0.8333333333333334,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""PROCEED"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237246045_jpg.rf.5edfc71b1e645393190225375242f1bc.jpg,clear_day,Adaptive Strategy Selection,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,0.99,False,0.04430001717992127,20332.016200001817,1,CRITICAL,0.8333333333333334,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""PROCEED"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""PROCEED"", ""Scene Understanding Agent"": ""PROCEED"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Majority Voting,,STOP,SLOW DOWN,0.333,True,0.069500005338341,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Confidence Weighted Voting,,STOP,SLOW DOWN,0.378,False,0.053800002206116915,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Rule-Based Arbitration,,EMERGENCY BRAKE,SLOW DOWN,0.99,False,0.04719998105429113,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Leader Election,,STOP,SLOW DOWN,0.93,False,0.05909998435527086,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Dynamic Reliability Scoring,,STOP,SLOW DOWN,0.334,False,0.04709998029284179,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Bayesian Fusion,,STOP,SLOW DOWN,0.543,False,0.08009999874047935,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Weighted Consensus,,STOP,SLOW DOWN,0.334,False,0.061700004152953625,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
run_59dc2647,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\test\images\1653759556229_jpg.rf.2a4feeadf3b7141df07e37df1087fe13.jpg,blurred,Softmax-Weighted Selection,,STOP,SLOW DOWN,0.331,False,0.05139998393133283,22408.68490000139,2,CRITICAL,0.3333333333333333,"{""Object Detection Agent"": ""PROCEED"", ""Secondary Detection Agent"": ""STOP"", ""Lane Detection Agent"": ""PROCEED"", ""Traffic Rule Agent"": ""STOP"", ""Scene Understanding Agent"": ""SLOW DOWN"", ""Risk Assessment Agent"": ""EMERGENCY BRAKE"", ""Planning Agent"": ""EMERGENCY BRAKE""}"
